id,Author name,Year,Page number,Quotation from PDF,Quotation from JSONL full text,Ground-truth character indexes,Notes
Book chapter,McKee,2014,p. 187,"“""wrong reasoning.""”",,,
Book chapter,McKee,2014,p. 189,"“"" 'there would be nothing trivial about our lives. Every­ day things with us would mean the greatest things' ""”",,,
Book chapter,McKee,2014,p. 189,"“""Who could say that the death of”",,,
Book chapter,McKee,2014,p. 190,"“Raffles had been hastened? Who knew what could save him?""”",,,
Book chapter,McKee,2014,p. 190,"“""There seemed to be no use in implying that somebody's ignorance or imprudence had killed him. And after all, he himself might be wrong""”",,,
Book chapter,McKee,2014,p. 190,"“""It is a delicate matter to touch,"" \[Farebrother\] said. ""How can we begin to inquire into it? It must be either publicly by setting the magistrate and coroner to work, or privately by questioning Lydgate. As to the first pro­ ceeding there is no solid ground to go upon, else Hawley would have adopted it; and as to opening the subject with Lydgate, I confess I should shrink from it. He would probably take it as a deadly insult. I have more than once experienced the difficulty of speaking to him on personal matters. And—one should know the truth about his con­ duct beforehand, to feel very confident of a good result.""”",,,
Book chapter,McKee,2014,p. 190,"“"" 'no solid ground to go upon.' ""”",,,
Book chapter,McKee,2014,p. 192,"“"" 'Whatever you do in the end, Dorothea, you should really keep back at present, and not volunteer any meddling.”",,,
Book chapter,McKee,2014,p. 192,"“We don't know yet what may turn up' ""”",,,
Book chapter,McKee,2014,p. 192,“this vague conviction of indeterminable guilt”,,,
Book chapter,McKee,2014,p. 192,"“had for the general mind all the superior power of mystery over fact. Everybody liked better to conjecture how the thing was, than simply to know it; for conjecture soon became more confident than knowledge, and had a more liberal allowance for the incompatible. Even the more definite scandal concerning Bulstrode's earlier life was, for some minds, melted into the mass of mystery, as so much lively”",,,
Book chapter,McKee,2014,p. 192,"“metal to be poured out in dialogue, and to take such fantastic shapes as heaven pleased.”",,,
Book chapter,McKee,2014,p. 193,"“cannot bear to rest in this as unchangeable' ""”",,,
Book chapter,McKee,2014,p. 194,"“"" 'will not believe it' ""”",,,
Book chapter,McKee,2014,p. 194,"“""I know the unhappy mistakes about you. I knew them from the first moment to be mistakes. You have never done anything vile. You would not do anything dis­ honourable.""”",,,
Book chapter,McKee,2014,p. 194,"“The presence of a noble nature, generous in its wishes, ardent in its charity, changes the lights for us; we begin to see things again in their larger, quieter masses, and to believe that we too can be seen and judged in the whole­ ness of our character”",,,
Book chapter,McKee,2014,p. 194,“felt that he was re­ covering his old self in the consciousness that he was with one who believed in it.”,,,
Book chapter,McKee,2014,p. 194,"“""whole­ ness""”",,,
Book chapter,McKee,2014,p. 194,"“""his doubts""”",,,
Book chapter,McKee,2014,p. 194,"“""his uneasy consciousness""”",,,
Book chapter,McKee,2014,p. 196,"“""I prefer that there should be no interval left for wavering. I am no longer sure enough of myself”",,,
Book chapter,McKee,2014,p. 196,"“It would be dishonourable tolet othersengage themselves to anything serious in dependence on me.""”",,,
Book chapter,McKee,2014,p. 196,"“"" 'must knowat least he will soon come to know how he stands”",,,
Book chapter,McKee,2014,p. 196,"“He must act for himself' ""”",,,
Book chapter,McKee,2014,p. 197,"“""successful man""”",,,
Book chapter,McKee,2014,p. 197,"“""common tissue”",,,
Book chapter,McKee,2014,p. 197,"“"" 'You can't undertake to manage a man's life for him in that way,' ""”",,,
Book chapter,McKee,2014,p. 197,"“""which would interfere with political economy""”",,,
Book chapter,McKee,2014,p. 198,"“""cold reserve""”",,,
Book chapter,McKee,2014,p. 198,"“""Taken hold of by an emotion stronger than her own,""”",,,
Book chapter,McKee,2014,p. 198,"“""With her usual tend­ ency to over-estimate the good in others,”",,,
Book chapter,McKee,2014,p. 198,"“felt a great outgoing of her heart towards Rosamond for the gen­ erous effort which had redeemed her from suffering, not counting that the effort was a reflex of her own energy""”",,,
Book chapter,McKee,2014,p. 198,"“""in a new movement which gave all things some new, awful, undefined aspect""”",,,
Book chapter,McKee,2014,p. 199,"“""an enthusiasm which was lit chiefly by its own fire""”",,,
Book chapter,McKee,2014,p. 199,"“""looked deep . . ., seeing reflected there in vague labyrinthine extension every quality she herself brought""”",,,
Book chapter,McKee,2014,p. 200,"“""the objects of her rescue were not to be sought out by her fancy: they were chosen for her""”",,,
Book chapter,McKee,2014,p. 200,"“""if she had written a book she must have done it as Saint Theresa did, under the command of an authority that constrained her con­ science""”",,,
Book chapter,McKee,2014,p. 200,"“""copious remarks and digressions""”",,,
Book chapter,McKee,2014,p. 200,"“""I at least have so much to do .. . that all the light I can command must be concentrated on this particular web, and not dispersed over that tempting range of relevancies called the universe""”",,,
Book chapter,McKee,2014,p. 203,"“""Poor Lydgate! or shall I say, Poor Rosamond! Each lived in a world of which the other knew nothing""”",,,
Book chapter,McKee,2014,p. 205,"“""Marriage, like religion and erudition, nay, like authorship itself, was fated to become an outward require­ ment""”",,,
Book chapter,McKee,2014,p. 205,"“""nightmare of a life in which every energy was arrested by dread""”",,,
Book chapter,McKee,2014,p. 207,"“'frightful mixture' ""”",,,
Book chapter,McKee,2014,p. 207,"“"" 'it is difficult to say what Mr. Ladislaw is' ""”",,,
Book chapter,McKee,2014,p. 207,"“the uncertainty of his changing expres­ sion. Surely, his very features changed their form ""”",,,
Book chapter,McKee,2014,p. 207,"“""Without any neutral region of indifference in his nature, ready to turn everything that befell him into the collisions of a passionate drama""”",,,
Book chapter,McKee,2014,p. 208,"“""incalculably diffusive.""”",,,
Book chapter,McKee,2014,p. 208,"“""the growing good of the world is partly de­ pendent on unhistoric acts; and that things are not so ill with you and me as they might have been, is half owing to the number who live faithfully a hidden life, and rest in unvisited tombs""”",,,
Book chapter,McKee,2014,p. 208,"“"" 'Every limit is a beginning as well as an ending,' ""”",,,
Book chapter,Meckier,2014,p. 203,"“""arduous invention""”",,,
Book chapter,Meckier,2014,p. 203,"“many men have been praised as vividly imaginative on the strength of their profuseness in indifferent drawing or cheap narration. . . . But these kinds of inspiration Lydgate regarded as rather vulgar and vicious compared with the imagination that reveals subtle actions inaccessible by any sort of lens, but tracked in that outer darkness through long pathways of necessary sequence by the inward light which is the last refinement of Energy”",,,
Book chapter,Meckier,2014,p. 203,"“was enamoured of that arduous invention which is the very eye of research, provisionally framing its object and correcting it to more exactness of relation; he wanted to pierce the obscurity of those minute processes which prepare human misery and joy, those invisible thoroughfares which are the first lurking-places of anguish, mania, and crime, that delicate poise and transition which determine the growth of happy or unhappy consciousness.”",,,
Book chapter,Meckier,2014,p. 203,"“""very poor talk going on in distant orbs""”",,,
Book chapter,Meckier,2014,p. 203,"“""Lucifer coming down on his bad errands.""”",,,
Book chapter,Meckier,2014,p. 203,"“""many men.""”",,,
Book chapter,Meckier,2014,p. 204,"“""subtle""”",,,
Book chapter,Meckier,2014,p. 204,"“""inaccessible""”",,,
Book chapter,Meckier,2014,p. 204,"“""minute processes""”",,,
Book chapter,Meckier,2014,p. 204,"“""obscurity.""”",,,
Book chapter,Meckier,2014,p. 208,"“""at a turning point""”",,,
Book chapter,Meckier,2014,p. 208,"“""still in the making""”",,,
Book chapter,Meckier,2014,p. 208,"“""a process of unfolding""”",,,
Book chapter,Meckier,2014,p. 208,"“""unfolding,""”",,,
Book chapter,Meckier,2014,p. 208,"“""minute processes""”",,,
Book chapter,Meckier,2014,p. 209,"“""anguish,""”",,,
Book chapter,Meckier,2014,p. 209,"“""mania,""”",,,
Book chapter,Meckier,2014,p. 209,"“""crime""”",,,
Book chapter,Meckier,2014,p. 209,"“""outer darkness""”",,,
Book chapter,Meckier,2014,p. 209,"“""lurking-places""”",,,
Book chapter,Meckier,2014,p. 209,"“""inward light""”",,,
Book chapter,Meckier,2014,p. 210,"“""inward light,""”",,,
Book chapter,Meckier,2014,p. 210,"“""the last refinement of Energy.”",,,
